Year,Month,Day,Hour,Minute,Second,Millisecond,Instance,DomainInstance,Engine Coolant Temperature (degC), Engine Total Hours Of Operation(hours), Engine Speed(RPM), Engine Oil Pressure(kPa),Battery Power Input(V), Generator Average LineToLine AC RMS Voltage(V), Generator Average AC Frequency(Hz),timeStamp
2018,02,09,03,59,54,708,37,1,83.000000000000000000000,563.549999999999950000000,1800.000000000000000000000,424.000000000000000000000,27.899999618530273000000,237.000000000000000000000,60.394573211669922000000,1518148794
2018,02,09,03,59,55,722,37,1,83.000000000000000000000,563.549999999999950000000,1800.000000000000000000000,432.000000000000000000000,27.899999618530273000000,237.000000000000000000000,60.394573211669922000000,1518148795
2018,02,09,03,59,56,737,37,1,83.000000000000000000000,563.549999999999950000000,1800.000000000000000000000,420.000000000000000000000,27.899999618530273000000,233.000000000000000000000,60.394573211669922000000,1518148796
2018,02,09,03,59,57,750,37,1,83.000000000000000000000,563.549999999999950000000,1800.000000000000000000000,424.000000000000000000000,27.899999618530273000000,237.000000000000000000000,60.394573211669922000000,1518148797
2018,02,09,03,59,58,763,37,1,83.000000000000000000000,563.549999999999950000000,1800.000000000000000000000,420.000000000000000000000,27.899999618530273000000,237.000000000000000000000,60.394573211669922000000,1518148798
2018,02,09,03,59,59,778,37,1,83.000000000000000000000,563.549999999999950000000,1800.000000000000000000000,424.000000000000000000000,27.899999618530273000000,237.000000000000000000000,60.394573211669922000000,1518148799
2018,02,09,04,00,00,791,37,1,83.000000000000000000000,563.549999999999950000000,1800.000000000000000000000,424.000000000000000000000,27.899999618530273000000,234.000000000000000000000,60.394573211669922000000,1518148800
2018,02,09,04,00,01,805,37,1,83.000000000000000000000,563.549999999999950000000,1800.000000000000000000000,424.000000000000000000000,27.899999618530273000000,235.000000000000000000000,60.293014526367187000000,1518148801
2018,02,09,04,00,02,819,37,1,83.000000000000000000000,563.549999999999950000000,1800.000000000000000000000,424.000000000000000000000,27.899999618530273000000,236.000000000000000000000,60.394573211669922000000,1518148802
2018,02,09,04,00,03,833,37,1,83.000000000000000000000,563.549999999999950000000,1800.000000000000000000000,420.000000000000000000000,27.899999618530273000000,237.000000000000000000000,60.394573211669922000000,1518148803
2018,02,09,04,00,04,848,37,1,83.000000000000000000000,563.549999999999950000000,1800.000000000000000000000,420.000000000000000000000,27.899999618530273000000,236.000000000000000000000,60.394573211669922000000,1518148804
2018,02,09,04,00,05,863,37,1,83.000000000000000000000,563.549999999999950000000,1800.000000000000000000000,424.000000000000000000000,27.899999618530273000000,236.000000000000000000000,60.496128082275391000000,1518148805
2018,02,09,04,00,06,876,37,1,83.000000000000000000000,563.549999999999950000000,1800.000000000000000000000,432.000000000000000000000,27.899999618530273000000,235.000000000000000000000,60.394573211669922000000,1518148806
2018,02,09,04,00,07,889,37,1,83.000000000000000000000,563.549999999999950000000,1800.000000000000000000000,424.000000000000000000000,27.899999618530273000000,236.000000000000000000000,60.394573211669922000000,1518148807
2018,02,09,04,00,08,903,37,1,83.000000000000000000000,563.549999999999950000000,1800.000000000000000000000,424.000000000000000000000,27.899999618530273000000,237.000000000000000000000,60.394573211669922000000,1518148808
2018,02,09,04,00,09,917,37,1,83.000000000000000000000,563.549999999999950000000,1800.000000000000000000000,420.000000000000000000000,27.899999618530273000000,234.000000000000000000000,60.394573211669922000000,1518148809
2018,02,09,04,00,10,931,37,1,83.000000000000000000000,563.549999999999950000000,1800.000000000000000000000,432.000000000000000000000,27.899999618530273000000,238.000000000000000000000,60.394573211669922000000,1518148810
2018,02,09,04,00,11,945,37,1,83.000000000000000000000,563.549999999999950000000,1800.000000000000000000000,432.000000000000000000000,27.899999618530273000000,234.000000000000000000000,60.394573211669922000000,1518148811
2018,02,09,04,00,12,959,37,1,83.000000000000000000000,563.549999999999950000000,1800.000000000000000000000,432.000000000000000000000,27.899999618530273000000,234.000000000000000000000,60.394573211669922000000,1518148812
2018,02,09,04,00,13,973,37,1,83.000000000000000000000,563.549999999999950000000,1800.000000000000000000000,432.000000000000000000000,27.899999618530273000000,238.000000000000000000000,60.394573211669922000000,1518148813
2018,02,09,04,00,14,989,37,1,83.000000000000000000000,563.549999999999950000000,1800.000000000000000000000,424.000000000000000000000,27.899999618530273000000,235.000000000000000000000,60.394573211669922000000,1518148814
2018,02,09,04,00,16,001,37,1,83.000000000000000000000,563.549999999999950000000,1800.000000000000000000000,424.000000000000000000000,27.899999618530273000000,234.000000000000000000000,60.199272155761719000000,1518148816
2018,02,09,04,00,17,015,37,1,83.000000000000000000000,563.549999999999950000000,1800.000000000000000000000,424.000000000000000000000,27.899999618530273000000,236.000000000000000000000,60.394573211669922000000,1518148817
2018,02,09,04,00,18,029,37,1,83.000000000000000000000,563.549999999999950000000,1800.000000000000000000000,424.000000000000000000000,27.899999618530273000000,238.000000000000000000000,60.394573211669922000000,1518148818
2018,02,09,04,00,19,043,37,1,83.000000000000000000000,563.549999999999950000000,1800.000000000000000000000,424.000000000000000000000,27.899999618530273000000,237.000000000000000000000,60.293014526367187000000,1518148819
2018,02,09,04,00,20,057,37,1,83.000000000000000000000,563.549999999999950000000,1800.000000000000000000000,432.000000000000000000000,27.899999618530273000000,235.000000000000000000000,60.394573211669922000000,1518148820
2018,02,09,04,00,21,071,37,1,83.000000000000000000000,563.549999999999950000000,1800.000000000000000000000,424.000000000000000000000,27.899999618530273000000,236.000000000000000000000,60.394573211669922000000,1518148821
2018,02,09,04,00,22,084,37,1,83.000000000000000000000,563.549999999999950000000,1800.000000000000000000000,432.000000000000000000000,27.899999618530273000000,238.000000000000000000000,60.394573211669922000000,1518148822
2018,02,09,04,00,23,098,37,1,83.000000000000000000000,563.549999999999950000000,1800.000000000000000000000,420.000000000000000000000,27.899999618530273000000,237.000000000000000000000,60.293014526367187000000,1518148823
2018,02,09,04,00,24,112,37,1,83.000000000000000000000,563.549999999999950000000,1800.000000000000000000000,440.000000000000000000000,27.899999618530273000000,235.000000000000000000000,60.394573211669922000000,1518148824
2018,02,09,04,00,25,128,37,1,83.000000000000000000000,563.549999999999950000000,1800.000000000000000000000,424.000000000000000000000,27.899999618530273000000,236.000000000000000000000,60.394573211669922000000,1518148825
2018,02,09,04,00,26,140,37,1,83.000000000000000000000,563.549999999999950000000,1800.000000000000000000000,424.000000000000000000000,27.899999618530273000000,236.000000000000000000000,60.394573211669922000000,1518148826
2018,02,09,04,00,27,155,37,1,83.000000000000000000000,563.549999999999950000000,1800.000000000000000000000,440.000000000000000000000,27.899999618530273000000,236.000000000000000000000,60.394573211669922000000,1518148827
2018,02,09,04,00,28,168,37,1,83.000000000000000000000,563.549999999999950000000,1800.000000000000000000000,420.000000000000000000000,27.899999618530273000000,236.000000000000000000000,60.394573211669922000000,1518148828
2018,02,09,04,00,29,182,37,1,83.000000000000000000000,563.549999999999950000000,1800.000000000000000000000,432.000000000000000000000,27.899999618530273000000,235.000000000000000000000,60.293014526367187000000,1518148829
2018,02,09,04,00,30,196,37,1,83.000000000000000000000,563.549999999999950000000,1800.000000000000000000000,424.000000000000000000000,27.899999618530273000000,237.000000000000000000000,60.394573211669922000000,1518148830
2018,02,09,04,00,31,210,37,1,83.000000000000000000000,563.549999999999950000000,1800.000000000000000000000,420.000000000000000000000,27.899999618530273000000,235.000000000000000000000,60.394573211669922000000,1518148831
2018,02,09,04,00,32,223,37,1,83.000000000000000000000,563.549999999999950000000,1800.000000000000000000000,440.000000000000000000000,27.899999618530273000000,238.000000000000000000000,60.394573211669922000000,1518148832
2018,02,09,04,00,33,237,37,1,83.000000000000000000000,563.549999999999950000000,1800.000000000000000000000,424.000000000000000000000,27.899999618530273000000,235.000000000000000000000,60.394573211669922000000,1518148833
2018,02,09,04,00,34,251,37,1,83.000000000000000000000,563.549999999999950000000,1800.000000000000000000000,424.000000000000000000000,27.899999618530273000000,236.000000000000000000000,60.293014526367187000000,1518148834
2018,02,09,04,00,35,265,37,1,83.000000000000000000000,563.549999999999950000000,1800.000000000000000000000,420.000000000000000000000,27.899999618530273000000,236.000000000000000000000,60.394573211669922000000,1518148835
2018,02,09,04,00,36,279,37,1,83.000000000000000000000,563.549999999999950000000,1800.000000000000000000000,424.000000000000000000000,27.899999618530273000000,236.000000000000000000000,60.394573211669922000000,1518148836
2018,02,09,04,00,37,294,37,1,83.000000000000000000000,563.549999999999950000000,1800.000000000000000000000,424.000000000000000000000,27.899999618530273000000,235.000000000000000000000,60.496128082275391000000,1518148837
2018,02,09,04,00,38,308,37,1,83.000000000000000000000,563.549999999999950000000,1800.000000000000000000000,424.000000000000000000000,27.899999618530273000000,235.000000000000000000000,60.293014526367187000000,1518148838
2018,02,09,04,00,39,322,37,1,83.000000000000000000000,563.549999999999950000000,1815.000000000000000000000,424.000000000000000000000,27.899999618530273000000,235.000000000000000000000,60.394573211669922000000,1518148839
2018,02,09,04,00,40,335,37,1,83.000000000000000000000,563.549999999999950000000,1800.000000000000000000000,432.000000000000000000000,27.899999618530273000000,237.000000000000000000000,60.394573211669922000000,1518148840
2018,02,09,04,00,41,349,37,1,83.000000000000000000000,563.549999999999950000000,1815.000000000000000000000,432.000000000000000000000,27.899999618530273000000,236.000000000000000000000,60.394573211669922000000,1518148841
2018,02,09,04,00,42,364,37,1,83.000000000000000000000,563.549999999999950000000,1800.000000000000000000000,420.000000000000000000000,27.899999618530273000000,238.000000000000000000000,60.293014526367187000000,1518148842
2018,02,09,04,00,43,378,37,1,83.000000000000000000000,563.549999999999950000000,1800.000000000000000000000,432.000000000000000000000,27.899999618530273000000,237.000000000000000000000,60.394573211669922000000,1518148843
2018,02,09,04,00,44,391,37,1,83.000000000000000000000,563.549999999999950000000,1800.000000000000000000000,420.000000000000000000000,27.899999618530273000000,236.000000000000000000000,60.394573211669922000000,1518148844
2018,02,09,04,00,45,406,37,1,83.000000000000000000000,563.549999999999950000000,1800.000000000000000000000,424.000000000000000000000,27.899999618530273000000,237.000000000000000000000,60.394573211669922000000,1518148845
2018,02,09,04,00,46,419,37,1,83.000000000000000000000,563.549999999999950000000,1800.000000000000000000000,432.000000000000000000000,27.899999618530273000000,237.000000000000000000000,60.394573211669922000000,1518148846
2018,02,09,04,00,47,433,37,1,83.000000000000000000000,563.549999999999950000000,1800.000000000000000000000,424.000000000000000000000,27.899999618530273000000,236.000000000000000000000,60.496128082275391000000,1518148847
2018,02,09,04,00,48,447,37,1,83.000000000000000000000,563.549999999999950000000,1800.000000000000000000000,432.000000000000000000000,27.899999618530273000000,237.000000000000000000000,60.394573211669922000000,1518148848
2018,02,09,04,00,49,460,37,1,83.000000000000000000000,563.549999999999950000000,1815.000000000000000000000,424.000000000000000000000,27.899999618530273000000,237.000000000000000000000,60.394573211669922000000,1518148849
2018,02,09,04,00,50,475,37,1,83.000000000000000000000,563.549999999999950000000,1800.000000000000000000000,432.000000000000000000000,27.899999618530273000000,234.000000000000000000000,60.293014526367187000000,1518148850
2018,02,09,04,00,51,488,37,1,83.000000000000000000000,563.549999999999950000000,1800.000000000000000000000,432.000000000000000000000,27.899999618530273000000,236.000000000000000000000,60.394573211669922000000,1518148851
2018,02,09,04,00,52,503,37,1,83.000000000000000000000,563.549999999999950000000,1800.000000000000000000000,432.000000000000000000000,27.899999618530273000000,234.000000000000000000000,60.293014526367187000000,1518148852
2018,02,09,04,00,53,516,37,1,83.000000000000000000000,563.549999999999950000000,1800.000000000000000000000,424.000000000000000000000,27.899999618530273000000,234.000000000000000000000,60.293014526367187000000,1518148853
2018,02,09,04,00,54,531,37,1,83.000000000000000000000,563.549999999999950000000,1800.000000000000000000000,424.000000000000000000000,27.899999618530273000000,234.000000000000000000000,60.293014526367187000000,1518148854
2018,02,09,04,00,55,544,37,1,83.000000000000000000000,563.549999999999950000000,1800.000000000000000000000,424.000000000000000000000,27.899999618530273000000,235.000000000000000000000,60.097717285156250000000,1518148855
2018,02,09,04,00,56,558,37,1,83.000000000000000000000,563.549999999999950000000,1815.000000000000000000000,420.000000000000000000000,27.899999618530273000000,238.000000000000000000000,60.394573211669922000000,1518148856
2018,02,09,04,00,57,572,37,1,83.000000000000000000000,563.549999999999950000000,1800.000000000000000000000,424.000000000000000000000,27.899999618530273000000,236.000000000000000000000,60.293014526367187000000,1518148857
2018,02,09,04,00,58,586,37,1,83.000000000000000000000,563.549999999999950000000,1800.000000000000000000000,420.000000000000000000000,27.899999618530273000000,238.000000000000000000000,60.394573211669922000000,1518148858
2018,02,09,04,00,59,600,37,1,83.000000000000000000000,563.549999999999950000000,1800.000000000000000000000,424.000000000000000000000,27.899999618530273000000,234.000000000000000000000,60.394573211669922000000,1518148859
2018,02,09,04,01,00,615,37,1,83.000000000000000000000,563.549999999999950000000,1800.000000000000000000000,432.000000000000000000000,27.899999618530273000000,235.000000000000000000000,60.394573211669922000000,1518148860
2018,02,09,04,01,01,628,37,1,83.000000000000000000000,563.549999999999950000000,1800.000000000000000000000,420.000000000000000000000,27.899999618530273000000,234.000000000000000000000,60.394573211669922000000,1518148861
2018,02,09,04,01,02,642,37,1,83.000000000000000000000,563.549999999999950000000,1800.000000000000000000000,432.000000000000000000000,27.899999618530273000000,236.000000000000000000000,60.394573211669922000000,1518148862
2018,02,09,04,01,03,656,37,1,83.000000000000000000000,563.549999999999950000000,1800.000000000000000000000,420.000000000000000000000,27.899999618530273000000,235.000000000000000000000,60.394573211669922000000,1518148863
2018,02,09,04,01,04,670,37,1,83.000000000000000000000,563.549999999999950000000,1800.000000000000000000000,424.000000000000000000000,27.899999618530273000000,237.000000000000000000000,60.293014526367187000000,1518148864
2018,02,09,04,01,05,684,37,1,83.000000000000000000000,563.549999999999950000000,1800.000000000000000000000,420.000000000000000000000,27.899999618530273000000,236.000000000000000000000,60.394573211669922000000,1518148865
2018,02,09,04,01,06,698,37,1,83.000000000000000000000,563.549999999999950000000,1800.000000000000000000000,424.000000000000000000000,27.899999618530273000000,236.000000000000000000000,60.394573211669922000000,1518148866
2018,02,09,04,01,07,713,37,1,83.000000000000000000000,563.549999999999950000000,1800.000000000000000000000,432.000000000000000000000,27.899999618530273000000,235.000000000000000000000,60.293014526367187000000,1518148867
2018,02,09,04,01,08,726,37,1,83.000000000000000000000,563.549999999999950000000,1800.000000000000000000000,424.000000000000000000000,27.899999618530273000000,236.000000000000000000000,60.394573211669922000000,1518148868
2018,02,09,04,01,09,740,37,1,83.000000000000000000000,563.549999999999950000000,1800.000000000000000000000,432.000000000000000000000,27.899999618530273000000,236.000000000000000000000,60.496128082275391000000,1518148869
2018,02,09,04,01,10,753,37,1,83.000000000000000000000,563.549999999999950000000,1800.000000000000000000000,432.000000000000000000000,27.899999618530273000000,235.000000000000000000000,60.394573211669922000000,1518148870
2018,02,09,04,01,11,767,37,1,83.000000000000000000000,563.549999999999950000000,1800.000000000000000000000,424.000000000000000000000,27.899999618530273000000,234.000000000000000000000,60.394573211669922000000,1518148871
2018,02,09,04,01,12,781,37,1,83.000000000000000000000,563.549999999999950000000,1800.000000000000000000000,424.000000000000000000000,27.899999618530273000000,235.000000000000000000000,60.394573211669922000000,1518148872
2018,02,09,04,01,13,795,37,1,83.000000000000000000000,563.549999999999950000000,1800.000000000000000000000,424.000000000000000000000,27.899999618530273000000,235.000000000000000000000,60.394573211669922000000,1518148873
2018,02,09,04,01,14,809,37,1,83.000000000000000000000,563.549999999999950000000,1800.000000000000000000000,424.000000000000000000000,27.899999618530273000000,235.000000000000000000000,60.394573211669922000000,1518148874
2018,02,09,04,01,15,824,37,1,83.000000000000000000000,563.549999999999950000000,1800.000000000000000000000,432.000000000000000000000,27.899999618530273000000,236.000000000000000000000,60.394573211669922000000,1518148875
2018,02,09,04,01,16,837,37,1,83.000000000000000000000,563.549999999999950000000,1800.000000000000000000000,432.000000000000000000000,27.899999618530273000000,235.000000000000000000000,60.394573211669922000000,1518148876
2018,02,09,04,01,17,851,37,1,83.000000000000000000000,563.549999999999950000000,1800.000000000000000000000,424.000000000000000000000,27.899999618530273000000,232.000000000000000000000,60.199272155761719000000,1518148877
2018,02,09,04,01,18,865,37,1,83.000000000000000000000,563.549999999999950000000,1800.000000000000000000000,420.000000000000000000000,27.899999618530273000000,235.000000000000000000000,60.293014526367187000000,1518148878
2018,02,09,04,01,19,879,37,1,83.000000000000000000000,563.549999999999950000000,1815.000000000000000000000,440.000000000000000000000,27.899999618530273000000,235.000000000000000000000,60.394573211669922000000,1518148879
2018,02,09,04,01,20,893,37,1,83.000000000000000000000,563.549999999999950000000,1800.000000000000000000000,424.000000000000000000000,27.899999618530273000000,234.000000000000000000000,60.394573211669922000000,1518148880
2018,02,09,04,01,21,908,37,1,83.000000000000000000000,563.549999999999950000000,1800.000000000000000000000,424.000000000000000000000,27.899999618530273000000,236.000000000000000000000,60.394573211669922000000,1518148881
2018,02,09,04,01,22,921,37,1,83.000000000000000000000,563.549999999999950000000,1800.000000000000000000000,420.000000000000000000000,27.899999618530273000000,234.000000000000000000000,60.293014526367187000000,1518148882
2018,02,09,04,01,23,935,37,1,83.000000000000000000000,563.549999999999950000000,1800.000000000000000000000,440.000000000000000000000,27.899999618530273000000,234.000000000000000000000,60.199272155761719000000,1518148883
2018,02,09,04,01,24,949,37,1,83.000000000000000000000,563.549999999999950000000,1800.000000000000000000000,424.000000000000000000000,27.899999618530273000000,237.000000000000000000000,60.293014526367187000000,1518148884
2018,02,09,04,01,25,964,37,1,83.000000000000000000000,563.549999999999950000000,1800.000000000000000000000,424.000000000000000000000,27.899999618530273000000,237.000000000000000000000,60.394573211669922000000,1518148885
2018,02,09,04,01,26,977,37,1,83.000000000000000000000,563.549999999999950000000,1815.000000000000000000000,432.000000000000000000000,27.899999618530273000000,237.000000000000000000000,60.394573211669922000000,1518148886
2018,02,09,04,01,27,991,37,1,83.000000000000000000000,563.549999999999950000000,1800.000000000000000000000,424.000000000000000000000,27.899999618530273000000,234.000000000000000000000,60.394573211669922000000,1518148887
2018,02,09,04,01,29,004,37,1,83.000000000000000000000,563.549999999999950000000,1800.000000000000000000000,420.000000000000000000000,27.899999618530273000000,235.000000000000000000000,60.394573211669922000000,1518148889
2018,02,09,04,01,30,018,37,1,83.000000000000000000000,563.549999999999950000000,1800.000000000000000000000,424.000000000000000000000,27.899999618530273000000,236.000000000000000000000,60.394573211669922000000,1518148890
2018,02,09,04,01,31,035,37,1,83.000000000000000000000,563.549999999999950000000,1800.000000000000000000000,440.000000000000000000000,27.899999618530273000000,235.000000000000000000000,60.496128082275391000000,1518148891
2018,02,09,04,01,32,047,37,1,83.000000000000000000000,563.549999999999950000000,1800.000000000000000000000,424.000000000000000000000,27.899999618530273000000,238.000000000000000000000,60.097717285156250000000,1518148892
2018,02,09,04,01,33,060,37,1,83.000000000000000000000,563.549999999999950000000,1800.000000000000000000000,420.000000000000000000000,27.899999618530273000000,235.000000000000000000000,60.394573211669922000000,1518148893
2018,02,09,04,01,34,075,37,1,83.000000000000000000000,563.549999999999950000000,1800.000000000000000000000,424.000000000000000000000,27.899999618530273000000,236.000000000000000000000,60.394573211669922000000,1518148894
2018,02,09,04,01,35,088,37,1,83.000000000000000000000,563.549999999999950000000,1800.000000000000000000000,420.000000000000000000000,27.899999618530273000000,236.000000000000000000000,60.394573211669922000000,1518148895
2018,02,09,04,01,36,103,37,1,83.000000000000000000000,563.549999999999950000000,1800.000000000000000000000,424.000000000000000000000,27.899999618530273000000,238.000000000000000000000,60.394573211669922000000,1518148896
2018,02,09,04,01,37,116,37,1,83.000000000000000000000,563.549999999999950000000,1800.000000000000000000000,420.000000000000000000000,27.899999618530273000000,236.000000000000000000000,60.394573211669922000000,1518148897
2018,02,09,04,01,38,131,37,1,83.000000000000000000000,563.549999999999950000000,1800.000000000000000000000,432.000000000000000000000,27.899999618530273000000,237.000000000000000000000,60.293014526367187000000,1518148898
2018,02,09,04,01,39,144,37,1,83.000000000000000000000,563.549999999999950000000,1800.000000000000000000000,420.000000000000000000000,27.899999618530273000000,234.000000000000000000000,60.394573211669922000000,1518148899
2018,02,09,04,01,40,160,37,1,83.000000000000000000000,563.549999999999950000000,1800.000000000000000000000,440.000000000000000000000,27.899999618530273000000,235.000000000000000000000,60.394573211669922000000,1518148900
2018,02,09,04,01,41,172,37,1,83.000000000000000000000,563.549999999999950000000,1800.000000000000000000000,424.000000000000000000000,27.899999618530273000000,239.000000000000000000000,60.394573211669922000000,1518148901
2018,02,09,04,01,42,187,37,1,83.000000000000000000000,563.549999999999950000000,1800.000000000000000000000,420.000000000000000000000,27.899999618530273000000,235.000000000000000000000,60.394573211669922000000,1518148902
2018,02,09,04,01,43,202,37,1,83.000000000000000000000,563.549999999999950000000,1800.000000000000000000000,424.000000000000000000000,27.899999618530273000000,235.000000000000000000000,60.394573211669922000000,1518148903
2018,02,09,04,01,44,215,37,1,83.000000000000000000000,563.549999999999950000000,1800.000000000000000000000,420.000000000000000000000,27.899999618530273000000,238.000000000000000000000,60.394573211669922000000,1518148904
2018,02,09,04,01,45,230,37,1,83.000000000000000000000,563.549999999999950000000,1800.000000000000000000000,432.000000000000000000000,27.899999618530273000000,234.000000000000000000000,60.394573211669922000000,1518148905
2018,02,09,04,01,46,242,37,1,83.000000000000000000000,563.549999999999950000000,1800.000000000000000000000,432.000000000000000000000,27.899999618530273000000,237.000000000000000000000,60.394573211669922000000,1518148906
2018,02,09,04,01,47,257,37,1,83.000000000000000000000,563.549999999999950000000,1800.000000000000000000000,432.000000000000000000000,27.899999618530273000000,236.000000000000000000000,60.394573211669922000000,1518148907
2018,02,09,04,01,48,271,37,1,83.000000000000000000000,563.549999999999950000000,1800.000000000000000000000,432.000000000000000000000,27.899999618530273000000,234.000000000000000000000,60.394573211669922000000,1518148908
2018,02,09,04,01,49,286,37,1,83.000000000000000000000,563.549999999999950000000,1800.000000000000000000000,420.000000000000000000000,27.899999618530273000000,235.000000000000000000000,60.293014526367187000000,1518148909
2018,02,09,04,01,50,299,37,1,83.000000000000000000000,563.549999999999950000000,1800.000000000000000000000,440.000000000000000000000,27.899999618530273000000,237.000000000000000000000,60.394573211669922000000,1518148910
2018,02,09,04,01,51,312,37,1,83.000000000000000000000,563.549999999999950000000,1800.000000000000000000000,420.000000000000000000000,27.899999618530273000000,235.000000000000000000000,60.394573211669922000000,1518148911
2018,02,09,04,01,52,326,37,1,83.000000000000000000000,563.549999999999950000000,1800.000000000000000000000,440.000000000000000000000,27.899999618530273000000,235.000000000000000000000,60.394573211669922000000,1518148912
2018,02,09,04,01,53,340,37,1,83.000000000000000000000,563.549999999999950000000,1800.000000000000000000000,424.000000000000000000000,27.899999618530273000000,234.000000000000000000000,60.394573211669922000000,1518148913
2018,02,09,04,01,54,353,37,1,83.000000000000000000000,563.549999999999950000000,1800.000000000000000000000,420.000000000000000000000,27.899999618530273000000,237.000000000000000000000,60.394573211669922000000,1518148914
2018,02,09,04,01,55,367,37,1,83.000000000000000000000,563.549999999999950000000,1800.000000000000000000000,432.000000000000000000000,27.899999618530273000000,237.000000000000000000000,60.293014526367187000000,1518148915
2018,02,09,04,01,56,382,37,1,83.000000000000000000000,563.549999999999950000000,1800.000000000000000000000,420.000000000000000000000,27.899999618530273000000,236.000000000000000000000,60.394573211669922000000,1518148916
2018,02,09,04,01,57,396,37,1,83.000000000000000000000,563.549999999999950000000,1800.000000000000000000000,432.000000000000000000000,27.899999618530273000000,235.000000000000000000000,60.394573211669922000000,1518148917
2018,02,09,04,01,58,410,37,1,83.000000000000000000000,563.549999999999950000000,1800.000000000000000000000,424.000000000000000000000,27.899999618530273000000,237.000000000000000000000,60.293014526367187000000,1518148918
2018,02,09,04,01,59,424,37,1,83.000000000000000000000,563.549999999999950000000,1800.000000000000000000000,440.000000000000000000000,27.899999618530273000000,238.000000000000000000000,60.394573211669922000000,1518148919
2018,02,09,04,02,00,439,37,1,83.000000000000000000000,563.549999999999950000000,1800.000000000000000000000,424.000000000000000000000,27.899999618530273000000,238.000000000000000000000,60.394573211669922000000,1518148920
2018,02,09,04,02,01,452,37,1,83.000000000000000000000,563.549999999999950000000,1800.000000000000000000000,420.000000000000000000000,27.899999618530273000000,235.000000000000000000000,60.394573211669922000000,1518148921
2018,02,09,04,02,02,465,37,1,83.000000000000000000000,563.549999999999950000000,1815.000000000000000000000,432.000000000000000000000,27.899999618530273000000,237.000000000000000000000,60.496128082275391000000,1518148922
2018,02,09,04,02,03,480,37,1,83.000000000000000000000,563.549999999999950000000,1800.000000000000000000000,420.000000000000000000000,27.899999618530273000000,237.000000000000000000000,60.293014526367187000000,1518148923
2018,02,09,04,02,04,494,37,1,83.000000000000000000000,563.549999999999950000000,1800.000000000000000000000,432.000000000000000000000,27.899999618530273000000,236.000000000000000000000,60.293014526367187000000,1518148924
2018,02,09,04,02,05,508,37,1,83.000000000000000000000,563.549999999999950000000,1800.000000000000000000000,432.000000000000000000000,27.899999618530273000000,237.000000000000000000000,60.394573211669922000000,1518148925
2018,02,09,04,02,06,521,37,1,83.000000000000000000000,563.549999999999950000000,1800.000000000000000000000,432.000000000000000000000,27.899999618530273000000,235.000000000000000000000,60.293014526367187000000,1518148926
2018,02,09,04,02,07,535,37,1,83.000000000000000000000,563.549999999999950000000,1800.000000000000000000000,432.000000000000000000000,27.899999618530273000000,235.000000000000000000000,60.293014526367187000000,1518148927
2018,02,09,04,02,08,548,37,1,83.000000000000000000000,563.549999999999950000000,1800.000000000000000000000,424.000000000000000000000,27.899999618530273000000,237.000000000000000000000,60.394573211669922000000,1518148928
2018,02,09,04,02,09,563,37,1,83.000000000000000000000,563.549999999999950000000,1800.000000000000000000000,432.000000000000000000000,27.899999618530273000000,237.000000000000000000000,60.496128082275391000000,1518148929
2018,02,09,04,02,10,577,37,1,83.000000000000000000000,563.549999999999950000000,1800.000000000000000000000,424.000000000000000000000,27.899999618530273000000,235.000000000000000000000,60.394573211669922000000,1518148930
2018,02,09,04,02,11,590,37,1,83.000000000000000000000,563.549999999999950000000,1800.000000000000000000000,424.000000000000000000000,27.899999618530273000000,237.000000000000000000000,60.394573211669922000000,1518148931
2018,02,09,04,02,12,606,37,1,83.000000000000000000000,563.549999999999950000000,1800.000000000000000000000,424.000000000000000000000,27.899999618530273000000,238.000000000000000000000,60.496128082275391000000,1518148932
2018,02,09,04,02,13,620,37,1,83.000000000000000000000,563.549999999999950000000,1800.000000000000000000000,432.000000000000000000000,27.899999618530273000000,238.000000000000000000000,60.394573211669922000000,1518148933
2018,02,09,04,02,14,633,37,1,83.000000000000000000000,563.549999999999950000000,1800.000000000000000000000,424.000000000000000000000,27.899999618530273000000,235.000000000000000000000,60.394573211669922000000,1518148934
2018,02,09,04,02,15,647,37,1,83.000000000000000000000,563.549999999999950000000,1815.000000000000000000000,440.000000000000000000000,27.899999618530273000000,234.000000000000000000000,60.394573211669922000000,1518148935
2018,02,09,04,02,16,661,37,1,83.000000000000000000000,563.549999999999950000000,1800.000000000000000000000,420.000000000000000000000,27.899999618530273000000,234.000000000000000000000,60.394573211669922000000,1518148936
2018,02,09,04,02,17,674,37,1,83.000000000000000000000,563.549999999999950000000,1800.000000000000000000000,440.000000000000000000000,27.899999618530273000000,238.000000000000000000000,60.394573211669922000000,1518148937
2018,02,09,04,02,18,688,37,1,83.000000000000000000000,563.549999999999950000000,1800.000000000000000000000,432.000000000000000000000,27.899999618530273000000,235.000000000000000000000,60.293014526367187000000,1518148938
2018,02,09,04,02,19,703,37,1,83.000000000000000000000,563.549999999999950000000,1800.000000000000000000000,420.000000000000000000000,27.899999618530273000000,236.000000000000000000000,60.394573211669922000000,1518148939
2018,02,09,04,02,20,717,37,1,83.000000000000000000000,563.549999999999950000000,1800.000000000000000000000,432.000000000000000000000,27.899999618530273000000,235.000000000000000000000,60.394573211669922000000,1518148940
